rank_alphabetical,suburb,postcode,median_house_price_aud,median_house_rent_per_week_aud,house_gross_yield_pct,house_price_growth_12m_pct,house_price_growth_3m_pct,house_price_growth_6m_pct,data_period,source_url,data_status,notes
37,Boronia,3155,894500,620,3.8,5.2,,,May 2025 - April 2026,https://www.realestate.com.au/vic/boronia-3155/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
38,Botanic Ridge,3977,972500,650,3.8,8.1,,,May 2025 - April 2026,https://www.realestate.com.au/vic/botanic-ridge-3977/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
39,Box Hill,3128,1660500,655,2.5,-2.2,,,May 2025 - April 2026,https://www.realestate.com.au/vic/box-hill-3128/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
40,Box Hill North,3129,1395000,698,2.9,5.4,,,May 2025 - April 2026,https://www.realestate.com.au/vic/box-hill-north-3129/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
41,Box Hill South,3128,1519000,720,2.7,7.6,,,May 2025 - April 2026,https://www.realestate.com.au/vic/box-hill-south-3128/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
42,Braeside,3195,,,,,,,May 2025 - April 2026,https://www.realestate.com.au/vic/braeside-3195/,source_no_usable_house_summary,N/A: realestate.com.au suburb page did not show a usable house market summary at time of check. 3m/6m growth not provided by this source.
43,Braybrook,3019,760000,600,3.6,1.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/braybrook-3019/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
44,Briar Hill,3088,986500,725,3.3,-0.9,,,May 2025 - April 2026,https://www.realestate.com.au/vic/briar-hill-3088/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
45,Brighton,3186,3250000,1400,2.4,2.0,,,May 2025 - April 2026,https://www.realestate.com.au/vic/brighton-3186/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
46,Brighton East,3187,2147500,1200,3.1,4.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/brighton-east-3187/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
47,Broadmeadows,3047,650000,510,4.1,9.8,,,May 2025 - April 2026,https://www.realestate.com.au/vic/broadmeadows-3047/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
48,Brookfield,3338,620000,450,3.7,12.7,,,May 2025 - April 2026,https://www.realestate.com.au/vic/brookfield-3338/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
49,Brooklyn,3012,872500,580,3.4,7.7,,,May 2025 - April 2026,https://www.realestate.com.au/vic/brooklyn-3012/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
50,Brunswick,3056,1300000,800,3.4,3.2,,,May 2025 - April 2026,https://www.realestate.com.au/vic/brunswick-3056/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
51,Brunswick East,3057,1369500,830,3.5,0.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/brunswick-east-3057/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
52,Brunswick West,3055,1310000,770,3.6,-0.8,,,May 2025 - April 2026,https://www.realestate.com.au/vic/brunswick-west-3055/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
53,Bulleen,3105,1370000,750,3.2,5.0,,,May 2025 - April 2026,https://www.realestate.com.au/vic/bulleen-3105/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
54,Bundoora,3083,895000,600,3.8,5.4,,,May 2025 - April 2026,https://www.realestate.com.au/vic/bundoora-3083/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
55,Burnley,3121,1425000,900,3.4,21.8,,,May 2025 - April 2026,https://www.realestate.com.au/vic/burnley-3121/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
56,Burnside,3023,825000,570,3.5,4.7,,,May 2025 - April 2026,https://www.realestate.com.au/vic/burnside-3023/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
57,Burnside Heights,3023,795000,560,3.6,7.8,,,May 2025 - April 2026,https://www.realestate.com.au/vic/burnside-heights-3023/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
58,Cairnlea,3023,930500,600,3.7,7.0,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cairnlea-3023/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
59,Calder Park,3037,,,,,,,May 2025 - April 2026,https://www.realestate.com.au/vic/calder-park-3037/,source_no_usable_house_summary,N/A: realestate.com.au suburb page did not show a usable house market summary at time of check. 3m/6m growth not provided by this source.
60,Camberwell,3124,2550000,1100,2.5,-1.9,,,May 2025 - April 2026,https://www.realestate.com.au/vic/camberwell-3124/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
61,Campbellfield,3061,700000,530,4.1,9.4,,,May 2025 - April 2026,https://www.realestate.com.au/vic/campbellfield-3061/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
62,Canterbury,3126,3421500,1200,2.0,-2.2,,,May 2025 - April 2026,https://www.realestate.com.au/vic/canterbury-3126/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
63,Capel Sound,3940,752500,575,4.0,3.1,,,May 2025 - April 2026,https://www.realestate.com.au/vic/capel-sound-3940/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
64,Carlton,3053,1450000,866,3.4,6.6,,,May 2025 - April 2026,https://www.realestate.com.au/vic/carlton-3053/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
65,Carlton North,3054,1600500,850,3.1,-2.9,,,May 2025 - April 2026,https://www.realestate.com.au/vic/carlton-north-3054/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
66,Carnegie,3163,1673000,835,3.0,0.1,,,May 2025 - April 2026,https://www.realestate.com.au/vic/carnegie-3163/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
67,Caroline Springs,3023,796600,550,3.6,7.7,,,May 2025 - April 2026,https://www.realestate.com.au/vic/caroline-springs-3023/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
68,Carrum,3197,1100000,735,3.6,18.3,,,May 2025 - April 2026,https://www.realestate.com.au/vic/carrum-3197/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
69,Carrum Downs,3201,802450,600,4.1,12.2,,,May 2025 - April 2026,https://www.realestate.com.au/vic/carrum-downs-3201/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
70,Caulfield,3162,1930000,998,2.8,-12.3,,,May 2025 - April 2026,https://www.realestate.com.au/vic/caulfield-3162/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
71,Caulfield East,3145,1663000,780,3.0,3.1,,,May 2025 - April 2026,https://www.realestate.com.au/vic/caulfield-east-3145/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
72,Caulfield North,3161,2107500,955,2.8,-5.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/caulfield-north-3161/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
73,Caulfield South,3162,1900000,1000,3.0,7.7,,,May 2025 - April 2026,https://www.realestate.com.au/vic/caulfield-south-3162/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
74,Chadstone,3148,1335000,673,2.9,11.3,,,May 2025 - April 2026,https://www.realestate.com.au/vic/chadstone-3148/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
75,Chelsea,3196,1082000,680,3.4,13.9,,,May 2025 - April 2026,https://www.realestate.com.au/vic/chelsea-3196/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
76,Chelsea Heights,3196,1020000,640,3.4,7.4,,,May 2025 - April 2026,https://www.realestate.com.au/vic/chelsea-heights-3196/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
77,Cheltenham,3192,1294500,750,3.3,7.7,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cheltenham-3192/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
78,Chirnside Park,3116,950000,675,3.9,11.8,,,May 2025 - April 2026,https://www.realestate.com.au/vic/chirnside-park-3116/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
79,Clarinda,3169,1110000,650,3.5,7.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/clarinda-3169/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
80,Clayton,3168,1310000,650,2.9,3.2,,,May 2025 - April 2026,https://www.realestate.com.au/vic/clayton-3168/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
81,Clayton South,3169,985000,680,3.3,3.7,,,May 2025 - April 2026,https://www.realestate.com.au/vic/clayton-south-3169/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
82,Clifton Hill,3068,1605000,850,3.2,4.9,,,May 2025 - April 2026,https://www.realestate.com.au/vic/clifton-hill-3068/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
83,Clyde,3978,720000,590,4.3,4.4,,,May 2025 - April 2026,https://www.realestate.com.au/vic/clyde-3978/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
84,Clyde North,3978,750000,600,4.2,3.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/clyde-north-3978/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
85,Cobblebank,3338,630000,450,3.9,0.0,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cobblebank-3338/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
86,Coburg,3058,1225000,745,3.3,6.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/coburg-3058/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
87,Coburg North,3058,995000,670,3.5,1.8,,,May 2025 - April 2026,https://www.realestate.com.au/vic/coburg-north-3058/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
88,Collingwood,3066,1328000,800,3.5,14.9,,,May 2025 - April 2026,https://www.realestate.com.au/vic/collingwood-3066/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
89,Coolaroo,3048,633500,495,4.3,13.1,,,May 2025 - April 2026,https://www.realestate.com.au/vic/coolaroo-3048/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
90,Cranbourne,3977,720000,550,4.0,9.1,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cranbourne-3977/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
91,Cranbourne East,3977,749500,590,4.1,6.0,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cranbourne-east-3977/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
92,Cranbourne North,3977,775000,590,4.0,7.6,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cranbourne-north-3977/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
93,Cranbourne South,3977,821000,635,3.7,4.3,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cranbourne-south-3977/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
94,Cranbourne West,3977,725000,580,4.2,5.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cranbourne-west-3977/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
95,Cremorne,3121,1270000,810,3.5,-1.6,,,May 2025 - April 2026,https://www.realestate.com.au/vic/cremorne-3121/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
96,Croydon,3136,966000,650,3.6,9.5,,,May 2025 - April 2026,https://www.realestate.com.au/vic/croydon-3136/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
97,Croydon Hills,3136,1178500,750,3.8,5.0,,,May 2025 - April 2026,https://www.realestate.com.au/vic/croydon-hills-3136/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
98,Croydon North,3136,1135000,700,3.8,14.8,,,May 2025 - April 2026,https://www.realestate.com.au/vic/croydon-north-3136/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
99,Croydon South,3136,955000,635,3.7,6.1,,,May 2025 - April 2026,https://www.realestate.com.au/vic/croydon-south-3136/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
100,Dallas,3047,620000,500,4.2,12.0,,,May 2025 - April 2026,https://www.realestate.com.au/vic/dallas-3047/,verified_REA_suburb_profile,House-only REA suburb-profile summary. 3m/6m growth columns are N/A because this source does not expose them on suburb pages.
